Respondent ID,Collector ID,Start Date,End Date,IP Address,LE1a_Contributes,LE1a_Confidence,LE1b_Contributes,LE1b_Confidence,LE1c_Contributes,LE1c_Confidence,LE1d_Contributes,LE1d_Confidence,LE1e_Contributes,LE1e_Confidence,LE2a_Contributes,LE2a_Confidence,LE2b_Contributes,LE2b_Confidence,LE2c_Contributes,LE2c_Confidence,LE2d_Contributes,LE2d_Confidence,LE2e_Contributes,LE2e_Confidence,LE2f_Contributes,LE2f_Confidence,LE3a_Contributes,LE3a_Confidence,LE3b_Contributes,LE3b_Confidence,LE3c_Contributes,LE3c_Confidence,LE3d_Contributes,LE3d_Confidence,LE3e_Contributes,LE3e_Confidence,LE3f_Contributes,LE3f_Confidence,LE3g_Contributes,LE3g_Confidence,LE4a_Contributes,LE4a_Confidence,LE4b_Contributes,LE4b_Confidence,LE4c_Contributes,LE4c_Confidence,LE4d_Contributes,LE4d_Confidence,LE4e_Contributes,LE4e_Confidence,LE5a_Contributes,LE5a_Confidence,LE5b_Contributes,LE5b_Confidence,LE5c_Contributes,LE5c_Confidence,LE5d_Contributes,LE5d_Confidence,LE6a_Contributes,LE6a_Confidence,LE6b_Contributes,LE6b_Confidence,LE6c_Contributes,LE6c_Confidence,LE6d_Contributes,LE6d_Confidence,LT1a_Contributes,LT1a_Confidence,LT1b_Contributes,LT1b_Confidence,LT1c_Contributes,LT1c_Confidence,LT2a_Contributes,LT2a_Confidence,LT2b_Contributes,LT2b_Confidence,LT2c_Contributes,LT2c_Confidence,LT3a_Contributes,LT3a_Confidence,LT3b_Contributes,LT3b_Confidence,LT3c_Contributes,LT3c_Confidence,LT3d_Contributes,LT3d_Confidence,LT4a_Contributes,LT4a_Confidence,LT4b_Contributes,LT4b_Confidence,LT4c_Contributes,LT4c_Confidence,LT5a_Contributes,LT5a_Confidence,LT5b_Contributes,LT5b_Confidence,LT5c_Contributes,LT5c_Confidence,PF1a_Contributes,PF1a_Confidence,PF1b_Contributes,PF1b_Confidence,PF1c_Contributes,PF1c_Confidence,PF1d_Contributes,PF1d_Confidence,PF1e_Contributes,PF1e_Confidence,PF2a_Contributes,PF2a_Confidence,PF2b_Contributes,PF2b_Confidence,PF2c_Contributes,PF2c_Confidence,PF2d_Contributes,PF2d_Confidence,PF2e_Contributes,PF2e_Confidence,PF3a_Contributes,PF3a_Confidence,PF3b_Contributes,PF3b_Confidence,PF3c_Contributes,PF3c_Confidence,PF3d_Contributes,PF3d_Confidence,PF3e_Contributes,PF3e_Confidence,PF4a_Contributes,PF4a_Confidence,PF4b_Contributes,PF4b_Confidence,PF5a_Contributes,PF5a_Confidence,PF5b_Contributes,PF5b_Confidence,PF5c_Contributes,PF5c_Confidence,PL1a_Contributes,PL1a _Confidence,PL1b_Contributes,PL1b_Confidence,PL1c_Contributes,PL1c_Confidence,PL1d_Contributes,PL1d_Confidence,PL1e_Contributes,PL1e_Confidence,PL1f_Contributes,PL1f_Confidence,PL1g_Contributes,PL1g_Confidence,PL2a_Contributes,PL2a_Confidence,PL2b_Contributes,PL2b_Confidence,PL2c_Contributes,PL2c_Confidence,PL3a_Contributes,PL3a_Confidence,PL3b_Contributes,PL3b_Confidence,PL3c_Contributes,PL3c_Confidence,PL3d_Contributes,PL3d_Confidence,PL3e_Contributes,PL3e_Confidence,PL4a_Contributes,PL4a_Confidence,PL4b_Contributes,PL4b_Confidence,PL4c_Contributes,PL4c_Confidence,PL5a_Contributes,PL5a_Confidence,PL5b_Contributes,PL5b_Confidence,PL5c_Contributes,PL5c_Confidence,PL5d_Contributes,PL5d_Confidence,PL6a_Contributes,PL6a_Confidence,PL6b_Contributes,PL6b_Confidence,PL6c_Contributes,PL6c_Contributes.1,PL6d_Contributes,PL6d_Confidence,PL7a_Contributes,PL7a_Confidence,PL7b_Contributes,PL7b_Confidence,PL7c_Contributes,PL7c_Confidence,PL8a_Contributes,PL8a_Confidence,PL8b_Contributes,PL8b_Confidence,PL8c_Contributes,PL8c_Confidence,PL8d_Contributes,PL8d_Confidence
11068679483,246623118,10/15/2019 09:36:44 PM,10/15/2019 09:39:09 PM,8.40.68.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068674582,246623118,10/15/2019 09:31:40 PM,10/15/2019 10:04:10 PM,68.175.2.177,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Confident,Neutral,Neutral,Strongly Agree,Neutral,Agree,Very Confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Neutral,Very Confident,Strongly Agree,Neutral,Neutral,Neutral,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Disagree,Very Confident,Strongly Agree,Very Confident,Neutral,Very Confident,Agree,Very Confident,Strongly Agree,Confident,Agree,Very Confident,Agree,Neutral,Strongly Agree,Very Confident,Neutral,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Neutral,Strongly Agree,Very Confident,Neutral,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Disagree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Disagree,Very Confident,Strongly Agree,Very Confident,Neutral,I'm not sure what this means.
11068634963,246623118,10/15/2019 09:10:52 PM,10/15/2019 09:14:24 PM,24.90.9.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068615850,246623118,10/15/2019 08:59:57 PM,10/15/2019 09:07:38 PM,69.122.26.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068609292,246623118,10/15/2019 08:58:17 PM,10/15/2019 09:04:55 PM,73.189.88.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,Confident,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068546337,246623118,10/15/2019 08:22:20 PM,10/15/2019 09:12:11 PM,76.89.235.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068492157,246623118,10/15/2019 07:51:29 PM,10/15/2019 08:07:53 PM,68.41.102.150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,Confident,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,Confident,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,Neutral,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,Neutral,Neutral,NA,Neutral,Neutral,Neutral,NA,Neutral,Neutral,Neutral,NA,Neutral,Neutral,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA
11068443274,246623118,10/15/2019 07:24:51 PM,10/15/2019 08:01:10 PM,107.207.166.123,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Neutral,Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Neutral,Neutral,Strongly Agree,Very Confident,I'm not sure what this means.,I'm not sure what this means.,Disagree,Somewhat confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Neutral,Neutral,Neutral,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Very Confident
11068440888,246623118,10/15/2019 07:20:59 PM,10/15/2019 09:01:39 PM,104.139.108.189,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Neutral,Agree,Neutral,Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Somewhat confident,Agree,Somewhat confident,Strongly Agree,Neutral,Strongly Agree,Confident,Agree,Somewhat confident,Strongly Agree,Neutral,Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Agree,Somewhat confident,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Agree,Neutral,Agree,Not confident at all,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral
11068427057,246623118,10/15/2019 07:14:08 PM,10/15/2019 08:41:12 PM,98.207.114.23,Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident
11068419424,246623118,10/15/2019 06:57:59 PM,10/15/2019 08:19:29 PM,101.87.42.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,NA,NA,Strongly Agree,NA,Agree,NA,NA,NA,Agree,NA,NA,NA,Agree,NA,Strongly Agree,NA,Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,Strongly Agree,NA,Agree,NA,NA,NA,Strongly Agree,NA,Agree,NA,Agree,NA
11068407295,246623118,10/15/2019 07:05:37 PM,10/16/2019 05:53:12 AM,24.45.224.228,Agree,Confident,Agree,Neutral,Agree,Confident,Strongly Agree,Very Confident,Agree,Neutral,Agree,Very Confident,Neutral,Confident,Agree,Confident,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Neutral,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Very Confident,Strongly Agree,Neutral,Neutral,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Neutral,Confident,Neutral,Neutral,Agree,Confident,Agree,Neutral,Agree,Confident,Strongly Agree,Confident,Neutral,Neutral,Strongly Agree,Confident,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Strongly Agree,Confident,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Strongly Agree,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Agree,Confident,Neutral,Confident,Strongly Agree,Confident,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Confident,Strongly Agree,Very Confident,Neutral,Neutral,Strongly Agree,Confident,Agree,Confident,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Neutral,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Neutral,Neutral,Neutral,Neutral
11068387317,246623118,10/15/2019 06:55:00 PM,10/15/2019 07:36:39 PM,67.243.218.249,Neutral,NA,Neutral,NA,Agree,NA,Neutral,NA,Agree,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Neutral,NA,Neutral,NA,Agree,NA,Neutral,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Neutral,NA,Strongly Agree,NA,Neutral,NA,Agree,NA,Neutral,NA,Neutral,NA,Strongly Agree,NA,Agree,NA,Agree,NA,NA,NA,Agree,NA,Strongly Agree,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Strongly Agree,NA,Neutral,NA,Neutral,NA,Agree,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Disagree,NA,Neutral,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Agree,NA,NA,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,NA,Agree,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,NA,Disagree,NA,Neutral,NA,Neutral,NA,Neutral,NA,Agree,NA,Strongly Agree,NA,Neutral,NA,Neutral,NA,Disagree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Neutral,NA
